model_name,num_parameters,lookback_window,epoch,training_loss,validation_loss,validation_horizon,validation_rmse,validation_mse,time_taken_seconds,model_type,target_col,used_log_target,all_feature_cols,scale,horizon,lookback,target_lags,target_mas,feature_lags,step_size,variate,patch_len,stride,d_model,num_encoder_layers,num_attention_heads,dim_ff,dropout,dropout_head_fc,use_norm,activation,learning_rate,seed
patchtst_20260422_061556,4276435,336,15,0.20103659456819373,0.2517354,720,694.316478497091,482075.3723126015,50.995007276535034,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,16,0.1954879122184055,0.24769217,720,688.7513858640042,474378.4715295864,51.69282102584839,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,17,0.19082082647759235,0.25143072,720,697.1748700475213,486052.7994257781,51.91567778587341,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,18,0.18650920985632186,0.24395393,720,687.1034189137076,472111.10828290595,51.40264081954956,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,19,0.18307373962148693,0.23585993,720,674.0846489011678,454390.1138842107,52.62595248222351,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,20,0.17988658734414456,0.23944254,720,681.9834578347374,465101.436760225,53.95692276954651,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,21,0.17737535042961747,0.23282145,720,667.8312955933008,445998.6393738266,53.29324722290039,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,22,0.17519926152152232,0.23396146,720,669.9848552861636,448879.70631282154,52.88672208786011,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,23,0.1732526593225049,0.2277838,720,661.6805234869356,437821.11516194517,51.91354441642761,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,24,0.17170683249431992,0.22714895,720,659.4428218567513,434864.83529839496,50.98426914215088,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,25,0.17011529888951982,0.22350208,720,653.8094315864868,427466.772831445,51.39751935005188,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,26,0.1686363232056699,0.22718672,720,659.2318345822436,434586.6117266705,51.435791015625,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,27,0.16720390393715862,0.22439353,720,654.1847547477978,427957.69334443635,51.452518701553345,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,28,0.16581784132321062,0.22606426,720,659.7635040470593,435287.8812724541,51.404520988464355,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,29,0.16475279058057704,0.2240457,720,651.7930511526171,424834.1815308381,50.882052183151245,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,30,0.16326479604760438,0.2233066,720,654.4054203279894,428246.45415465254,50.543081283569336,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,31,0.1622498870617578,0.22476955,720,654.0810998039284,427822.0851207166,50.05166792869568,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,32,0.16103299292037623,0.22728084,720,651.2111564210353,424075.97024722217,50.133137941360474,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,33,0.16003685235009865,0.23079032,720,662.798964337481,439302.4671268374,49.4376175403595,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,34,0.1590577272495801,0.22380193,720,648.2125767359919,420179.5446387141,49.854825019836426,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,35,0.1579860749125235,0.22914732,720,655.8091608106762,430085.6554032034,49.73147988319397,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,36,0.15678978384324166,0.22622418,720,658.0617742002169,433045.29866353725,49.50194764137268,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,37,0.15592129059838364,0.22666998,720,647.0267931200126,418643.67101516755,49.908679246902466,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,38,0.15510350472491957,0.22515552,720,652.3975985019364,425622.6265310938,49.59124422073364,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,39,0.15416483015651128,0.22483675,720,651.3349068570275,424237.1608904526,49.508883237838745,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_061556,4276435,336,40,0.15331941997917395,0.22561991,720,644.7841552219264,415746.60682525334,50.04177713394165,patchtst,LOG_TOTALDEMAND,True,[],True,720,336,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
