model_name,num_parameters,lookback_window,epoch,training_loss,validation_loss,validation_horizon,validation_rmse,validation_mse,time_taken_seconds,model_type,target_col,used_log_target,all_feature_cols,scale,horizon,lookback,target_lags,target_mas,feature_lags,step_size,variate,patch_len,stride,d_model,num_encoder_layers,num_attention_heads,dim_ff,dropout,dropout_head_fc,use_norm,activation,learning_rate,seed
patchtst_20260422_065017,8706259,720,24,0.16128769154426972,0.23349553,720,660.3518713418651,436064.5939847032,50.907894134521484,patchtst,LOG_TOTALDEMAND,True,[],True,720,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_065017,8706259,720,25,0.15977825088864456,0.24379103,720,674.6941315025746,455212.1710840134,51.00742816925049,patchtst,LOG_TOTALDEMAND,True,[],True,720,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_065017,8706259,720,26,0.15833549012432419,0.24057198,720,669.8840741270509,448744.67276905617,50.58893132209778,patchtst,LOG_TOTALDEMAND,True,[],True,720,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_065017,8706259,720,27,0.15702167876469073,0.24471132,720,675.1056216440517,455767.6003754014,51.360675573349,patchtst,LOG_TOTALDEMAND,True,[],True,720,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_065017,8706259,720,28,0.15583774168670023,0.23953672,720,667.1445636654629,445081.86882838083,51.13553524017334,patchtst,LOG_TOTALDEMAND,True,[],True,720,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_065017,8706259,720,29,0.15463596900458176,0.24656647,720,676.6504742316819,457855.86427796,50.871620416641235,patchtst,LOG_TOTALDEMAND,True,[],True,720,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_065017,8706259,720,30,0.15313596632861043,0.26457036,720,694.0288949494505,481676.1070247555,50.75186276435852,patchtst,LOG_TOTALDEMAND,True,[],True,720,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_065017,8706259,720,31,0.15198950479890025,0.25619826,720,684.4115358778935,468419.1504427371,51.081509590148926,patchtst,LOG_TOTALDEMAND,True,[],True,720,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_065017,8706259,720,32,0.15073919586587015,0.24623786,720,669.6898984103668,448484.5600328874,51.05754852294922,patchtst,LOG_TOTALDEMAND,True,[],True,720,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
patchtst_20260422_065017,8706259,720,33,0.1495293875246547,0.26315525,720,691.1671451180729,477712.0224906672,50.98504853248596,patchtst,LOG_TOTALDEMAND,True,[],True,720,720,[],[],[],48,MS,16,8,128,3,16,256,0.0,0.0,True,gelu,5e-06,31415
